,0,1,2,3,4,5
0,4052.8887200000013,-8.64916000000001,111.10050000000003,-662.3797800000001,-3492.9602800000007,624.393464
1,-8.64916000000001,2670.6639800000003,29.854749999999957,-542.60991,-2149.2596600000006,-22.202992000000002
2,111.10050000000003,29.854749999999957,4266.606875000001,-954.461375,-3453.10075,-3.7319000000000115
3,-662.3797800000001,-542.60991,-954.461375,5699.308595000001,-3539.85753,-86.37323599999998
4,-3492.9602800000007,-2149.2596600000006,-3453.10075,-3539.85753,12635.17822,-512.0853360000001
5,624.393464,-22.202992000000002,-3.7319000000000115,-86.37323599999998,-512.0853360000001,178.3225568
